movie_id,title,original_language,popularity,vote_average,vote_count,runtime,budget,revenue,director,release_date,release_year,release_month,budget_category,rating_category,status,tagline,overview,decade
299536,Avengers: Infinity War,en,55.602,8.237,32106,149,300000000,2052415039,Joe Russo,2018-04-25,2018,4,Blockbuster,Excellent,Released,Destiny arrives all the same.,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",2010s
1157008,Dime lo que quieres (de verdad),es,54.0425,7.703,32,103,0,0,Bruno Ascenzo,2023-07-27,2023,7,Unknown,Good,Released,,"Diego and Emilia are a conservative couple with 16 years of marriage who have lost the spark, until Tomás and Betina rescue them and introduce them to the forbidden world, changing what they know about intimacy, relationships, and sex.",2020s
1002398,Virgin,tl,53.815,6.7,23,99,0,0,Christopher Novabos,2024-10-29,2024,10,Unknown,Average,Released,,"Iris, an 18-year old virgin marries Joaquin, a rich widower, because of money. However, when he learns that Iris is not really a virgin, their honeymoon turns to a bloodbath.",2020s
1246049,Dracula,fr,52.7244,7.155,1267,130,52000000,42404858,Luc Besson,2025-07-30,2025,7,High,Good,Released,"He renounced his faith to become immortal. Passion, anger, vengeance, and hatred will be unleashed into the modern world.","In late 15th-century Eastern Europe, Prince Vlad II’s bride is brutally murdered. As a result, he renounces God and damns Heaven itself. Cursed with eternal life, Vlad is reborn as Dracula, an immortal warlord who defies fate in a blood-soaked crusade to wrench his lost love back from death.",2020s
432123,Savior,en,52.1805,0.0,0,50,0,0,,2015-12-01,2015,12,Unknown,Poor,Released,A contemporary interpretation of the Christmas story,What would it look like if Jesus was born in the 21st century? Savior is a contemprary interpretation of the Christmas story set in modern England.,2010s
4248,Scary Movie 2,en,51.9369,5.835,5202,82,45000000,141220678,Keenen Ivory Wayans,2001-07-04,2001,7,Medium,Average,Released,No more mercy. No more shame. No more sequels - honest! - We lied.,"A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",2000s
1274706,The Marked Woman,es,51.7774,5.473,56,109,0,0,Gabe Ibáñez,2026-06-05,2026,6,Unknown,Average,Released,,"When a woman is found in a shipping container with no memory of who she is, two detectives race to figure out her identity — and who wants her dead.",2020s
671,Harry Potter and the Philosopher's Stone,en,51.1259,7.899,29639,152,125000000,976475550,Chris Columbus,2001-11-16,2001,11,High,Good,Released,Let the magic begin.,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",2000s
603,The Matrix,en,50.7394,8.247,28010,136,63000000,463517383,Lana Wachowski,1999-03-31,1999,3,High,Excellent,Released,Believe the unbelievable.,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",1990s
48650,Room in Rome,es,50.6839,6.407,830,109,0,844281,Julio Medem,2010-05-07,2010,5,Unknown,Average,Released,A night of passion that will change their lives.,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.",2010s
1292695,They Will Kill You,en,50.1784,7.1,743,95,20000000,19382152,Kirill Sokolov,2026-03-25,2026,3,Medium,Good,Released,Let them try.,"A woman answers a help wanted ad to be a housekeeper in a mysterious New York City high-rise, unaware that she is entering a community that has seen a number of disappearances over the years and may be under the grip of a Satanic cult.",2020s
1265609,War Machine,en,48.9096,7.384,1912,110,73000000,0,Patrick Hughes,2026-02-12,2026,2,High,Good,Released,All grit. No quit.,"On one last grueling mission during Army Ranger training, a combat engineer must lead his unit in a fight against a giant otherworldly killing machine.",2020s
24428,The Avengers,en,48.7556,8.044,38360,143,220000000,1518815515,Joss Whedon,2012-04-25,2012,4,Blockbuster,Excellent,Released,Some assembly required.,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",2010s
1010581,My Fault,es,48.3025,7.733,4088,116,0,0,Domingo González,2023-06-08,2023,6,Unknown,Good,Released,Love can only survive in the shadow of secrets.,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",2020s
1116201,Iron Lung,en,47.8993,7.0,261,125,4000000,51226173,Mark Fischbach,2026-01-30,2026,1,Low,Good,Released,This is not an expedition. It's an execution.,"In a post-apocalyptic future where an event known as ""The Quiet Rapture"" caused all known stars and habitable planets in the universe to disappear, a convict is sent to search an ocean of blood discovered on a desolate moon, using a small submarine nicknamed the ""Iron Lung"".",2020s
155,The Dark Knight,en,45.5647,8.531,35900,152,185000000,1004558444,Christopher Nolan,2008-07-16,2008,7,Blockbuster,Excellent,Released,Welcome to a world without rules.,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",2000s
673,Harry Potter and the Prisoner of Azkaban,en,45.423,8.009,23196,141,130000000,789804554,Alfonso Cuarón,2004-05-31,2004,5,High,Excellent,Released,Something wicked this way comes.,Harry Potter's life is in danger once more as dangerous wizard Sirius Black has escaped from Azkaban Prison and is heading to Hogwarts.,2000s
1110034,Kraken,no,45.2082,6.206,148,94,1000000,14329678,Pål Øie,2026-02-06,2026,2,Low,Average,Released,Only 5% of the ocean has been explored for a reason…,"A marine biologist is doing research on a fish farm when she encounters several strange occurrences. Along with the brutal deaths of two teenagers, all signs point to the deep fjord; can there be more to the depths than the eye can see?",2020s
1579,Apocalypto,en,45.0878,7.637,6409,138,40000000,120654337,Mel Gibson,2006-12-07,2006,12,Medium,Good,Released,No one can outrun their destiny.,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",2000s
1630423,My Dearest Assassin,th,45.0168,8.647,241,128,0,0,Taweewat Wantha,2026-05-06,2026,5,Unknown,Excellent,Released,"Love, Sacrifice and Vengeance.","Hunted for her rare blood type, a caged woman vows to fight alongside the assassin she loves to protect their future when an old enemy resurfaces.",2020s
674,Harry Potter and the Goblet of Fire,en,44.937,7.8,22210,157,150000000,895921036,Mike Newell,2005-11-16,2005,11,Blockbuster,Good,Released,Dark and difficult times lie ahead.,"When his name emerges from the Goblet of Fire, Harry Potter becomes a competitor in a grueling battle for glory among three wizarding schools. Signs of Voldemort's return emerge as Harry's friends help him prepare for the Triwizard Tournament.",2000s
1171145,Crime 101,en,44.6703,6.997,1077,141,90000000,72900246,Bart Layton,2026-02-11,2026,2,High,Average,Released,Always have an exit.,"When an elusive thief whose high-stakes heists unfold along the iconic 101 freeway in Los Angeles eyes the score of a lifetime, with hopes of this being his final job, his path collides with a disillusioned insurance broker who is facing her own crossroads. Determined to crack the case, a relentless detective closes in on the operation, raising the stakes even higher.",2020s
1198994,Send Help,en,44.5417,7.0,1765,113,40000000,94041481,Sam Raimi,2026-01-22,2026,1,Medium,Good,Released,Meet Linda Liddle... She's from strategy and planning. She's the boss now.,"Two colleagues become stranded on a deserted island, the only survivors of a plane crash. On the island, they must overcome past grievances and work together to survive, but ultimately, it's a battle of wills and wits to make it out alive.",2020s
1669051,Kesong Puti,tl,45.682,4.0,3,0,0,0,Rodante Pajemna Jr.,2026-04-24,2026,4,Unknown,Poor,Released,,"Have a taste of VMX Newest Temptation Apphle Celso. Lena, a Kesong Puti vendor, meets a charming dairy supplier Manny. Their chemistry sparks a daring secret that transforms her humble cheese into their town’s obsession.",2020s
1300501,Patriot,ml,36.2025,7.1,10,177,15000000,7700000,Mahesh Narayanan,2026-05-01,2026,5,Medium,Good,Released,,"When a Malayali DRW analyst tries to expose a corrupt regional politician from Kerala and his malpractices regarding spyware, he goes on the run, becomes a vlogger, and must clear his name of the false allegations levelled against him.",2020s
122,The Lord of the Rings: The Return of the King,en,43.8081,8.5,26642,201,94000000,1118888979,Peter Jackson,2003-12-17,2003,12,High,Excellent,Released,The eye of the enemy is moving.,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",2000s
1699574,Deool Band 2,mr,38.8296,0.0,0,182,0,0,Pravin Tarde,2026-05-21,2026,5,Unknown,Poor,Released,,"The story follows a farmer who decides to question and test his faith, setting off a journey filled with emotional and life-altering moments. At its core, the narrative centers on a woman who tirelessly struggles for her family, facing hardships with resilience, as her path ultimately leads her to confront the very idea of divine power",2020s
672,Harry Potter and the Chamber of Secrets,en,42.8591,7.7,23625,161,100000000,876688482,Chris Columbus,2002-11-13,2002,11,High,Good,Released,Something evil has returned to Hogwarts!,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione's magical abilities and courage.",2000s
1641319,Sniper: No Nation,en,42.7218,6.518,56,96,0,0,Trevor Calverley,2026-04-07,2026,4,Unknown,Average,Released,"No flag, no backup, and no mercy.",Brandon Beckett and Agent Zero lead a rescue mission in Costa Verde when their friends are taken hostage.,2020s
44980,Zero Woman 2,ja,42.6282,5.0,8,99,0,0,Daisuke Gotô,1995-09-05,1995,9,Unknown,Average,Released,,"When a valuable suitcase is stolen, the mob, petty criminals, and a beautiful agent from the Elite Zero division are pulled into a battle to settle the score.",1990s
1314481,The Devil Wears Prada 2,en,40.378,6.6,801,119,100000000,675900000,David Frankel,2026-04-29,2026,4,High,Average,Released,Icons reign forever.,"Andy Sachs returns to Runway as Miranda Priestly navigates a new media landscape and Runway's position within. The duo reconnect with former assistant Emily Charlton, now the head of a luxury brand that possesses funding which could ensure Runway's survival.",2020s
1599189,剑来院线剧场版 十三之争,zh,42.2269,0.0,0,0,0,0,,2026-05-01,2026,5,Unknown,Poor,Released,,,2020s
1439584,Ugly Story,te,41.2415,4.0,2,123,0,0,L. Pranava Swaroop,2026-05-22,2026,5,Unknown,Poor,Released,,"Follows a man who becomes obsessively attached to a girl in love with someone else, descending into a dark psychological state as he struggles with rejection, leading to dangerous consequences.",2020s
337167,Fifty Shades Freed,en,41.2039,6.673,8359,105,55000000,371985018,James Foley,2018-01-17,2018,1,High,Average,Released,Don't miss the climax.,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",2010s
533535,Deadpool & Wolverine,en,40.8432,7.573,8759,128,200000000,1338073645,Shawn Levy,2024-07-24,2024,7,Blockbuster,Good,Released,Come together.,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",2020s
634649,Spider-Man: No Way Home,en,40.7524,7.934,22063,148,200000000,2019206586,Jon Watts,2021-12-15,2021,12,Blockbuster,Good,Released,The Multiverse unleashed.,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",2020s
675,Harry Potter and the Order of the Phoenix,en,40.7311,7.672,20832,138,150000000,938212738,David Yates,2007-07-08,2007,7,Blockbuster,Good,Released,The rebellion begins.,"When a new professor's methods leave Hogwarts unprepared to fight the rising tide of evil, Harry teaches students how to defend against the dark arts.",2000s
441168,From Straight A's to XXX,en,40.6231,5.8,162,87,0,0,Vanessa Parise,2017-02-11,2017,2,Unknown,Average,Released,Inspired by a true story,"When a change of circumstances leaves Miriam unable to pay her college tuition, she makes a surprising decision: to start performing in adult films, using the pseudonym Belle Knox. Miriam lies to her family and her friends at school, keeping her double life a secret. But soon rumours spread and Miriam becomes the subject of vicious online attacks and unwanted attention. Miriam fights back: she talks to the media, saying her new line of work empowers her as a feminist. But her confident stand has unintended consequences. Miriam is shunned by her conservative family and her colleagues in the adult film world. One impulsive decision has quickly spiralled out of control - and Miriam's problems are just beginning.",2010s
1266127,Ready or Not: Here I Come,en,40.4229,7.7,1043,108,14000000,42212563,Matt Bettinelli-Olpin,2026-03-19,2026,3,Medium,Good,Released,Double or nothing.,"Moments after surviving an all-out attack from the Le Domas family, Grace discovers she’s reached the next level of the nightmarish game — and this time with her estranged sister Faith at her side. Grace has one chance to survive, keep her sister alive, and claim the High Seat of the Council that controls the world. Four rival families are hunting her for the throne, and whoever wins rules it all.",2020s
264980,Loves of a French Pussycat,de,40.1244,4.5,8,94,0,0,Hans Billian,1972-03-09,1972,3,Unknown,Poor,Released,The sweetest French Pastry since Pussy Galore!,"Rolf, a sex-advice columnist and a lecher, has affairs with numerous women, but never a permanent relationship. Suzanne, one of his ex-lovers, offers to bet that no woman can get Rolf to propose marriage, a bet her girlfriend Andrea eagerly accepts. But there's a catch: To win the bet, Andrea must get the womanizing Rolf to commit to marriage without first going to bed with him.",1970s
767,Harry Potter and the Half-Blood Prince,en,39.9681,7.7,20822,153,250000000,933959197,David Yates,2009-07-15,2009,7,Blockbuster,Good,Released,Dark secrets revealed.,Dumbledore tries to prepare Harry for the final battle with Voldemort while Death Eaters wreak havoc in both Muggle and Wizard worlds.,2000s
120,The Lord of the Rings: The Fellowship of the Ring,en,39.6926,8.435,27655,179,93000000,871368364,Peter Jackson,2001-12-18,2001,12,High,Excellent,Released,One ring to rule them all.,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",2000s
19995,Avatar,en,39.3197,7.606,34056,162,237000000,2923706026,James Cameron,2009-12-16,2009,12,Blockbuster,Good,Released,Enter the world of Pandora.,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",2000s
803796,KPop Demon Hunters,en,39.1865,8.022,2880,96,100000000,24619953,Chris Appelhans,2025-06-20,2025,6,High,Excellent,Released,They sing. They dance. They battle demons.,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.",2020s
137051,Midnight Matinee,en,39.1064,5.4,7,91,0,0,Richard Martin,1988-10-12,1988,10,Unknown,Average,Released,Every mystery has its clues,"Even though a devastating murder took place during a small town's horror film festival two years earlier, townspeople want another festival.",1980s
1515729,Blast,ta,38.6937,7.6,5,143,0,0,Subash K Raj,2026-05-28,2026,5,Unknown,Good,Released,,Follows a family trained to protect the powerless who become the most dangerous obstacle of all.,2020s
1287454,The Farmer's Bride Requires Care! Part 2: The Organic Grand Strategy,ja,38.4834,10.0,1,72,0,0,Shinji Imaoka,2021-04-02,2021,4,Unknown,Excellent,Released,,"Rumi, now accustomed to life on the farm, remains frustrated with her husband's continued lack of interest in their nighttime intimacy. One day, she begins to suspect that her husband might be falling for a dubious organic farming investment scheme. Following him, Rumi discovers the presence of an unusually seductive woman, but...",2020s
1184918,The Wild Robot,en,37.9223,8.3,6143,102,78000000,331982078,Chris Sanders,2024-09-12,2024,9,High,Excellent,Released,Discover your true nature.,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",2020s
1234821,Jurassic World Rebirth,en,37.842,6.272,3412,134,180000000,869146189,Gareth Edwards,2025-06-23,2025,6,Blockbuster,Average,Released,A new era is born.,"Five years after the events of Jurassic World Dominion, covert operations expert Zora Bennett is contracted to lead a skilled team on a top-secret mission to secure genetic material from the world's three most massive dinosaurs. When Zora's operation intersects with a civilian family whose boating expedition was capsized, they all find themselves stranded on an island where they come face-to-face with a sinister, shocking discovery that's been hidden from the world for decades.",2020s
496243,Parasite,ko,37.7231,8.494,20730,133,11363000,257591776,Bong Joon Ho,2019-05-30,2019,5,Medium,Excellent,Released,Act like you own the place.,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",2010s
1266990,Kulong,tl,37.5583,6.417,18,48,0,0,Sigrid Polon,2024-05-24,2024,5,Unknown,Average,Released,,"Three friends retreat to a resort to collaborate on a daring screenplay for a contest. Faced with the challenge of writing about passion despite their own dry spells, their journey soon blurs the line between imagination and experience.",2020s
969681,Spider-Man: Brand New Day,en,37.4447,0.0,0,0,0,0,Destin Daniel Cretton,2026-07-29,2026,7,Unknown,Poor,Post Production,A brand new day starts now.,Fighting crime full-time as Spider-Man in a world that doesn't remember him—and the pressure of seeing his old friends move on without him—sparks a change in Peter Parker he may not have the power to control. But that transformation might also be the only thing that can stop a shocking new threat to the city and those he loves - a powerful villain no one can even see.,2020s
1411773,The Last Stand of Ellen Cole,en,37.4351,7.9,44,92,0,0,Derek Lee,2024-10-18,2024,10,Unknown,Good,Released,,"When an evil contractor goes to extreme measures to evict a testy tenant who is standing in the way of his new project, he fails to take into account that this seemingly harmless old woman is a trained killer and will do anything to protect her beloved home.",2020s
979,Irreversible,fr,37.0078,7.183,3308,93,3500000,6500000,Gaspar Noé,2002-05-22,2002,5,Low,Good,Released,Time destroys everything.,A woman’s lover and her ex-boyfriend take justice into their own hands after she becomes the victim of a rapist. Because some acts can’t be undone. Because man is an animal. Because the desire for vengeance is a natural impulse. Because most crimes remain unpunished.,2000s
1501018,A Family of Bastards,fr,36.6124,5.8,20,105,0,0,Mourad Winter,2026-06-12,2026,6,Unknown,Average,Released,A MONGREL ONE!,"After the death of his father, Mohamed discovers the living of a step-brother and a step-sister. Together, they must manage the suspicious bar they inherited of linked to criminality, drug traffic and prostitution.",2020s
1375646,Colony,ko,36.5993,6.868,57,123,12000000,0,Yeon Sang-ho,2026-05-21,2026,5,Medium,Average,Released,,"Professor Se-jeong is thrust into a bloody nightmare when a rapidly mutating virus is released during a biotech conference causing authorities to seal the facility. Trapped inside with no escape, Se-jeong along with a small group of survivors must fight to stay alive while the infected undergo horrific transformations.",2020s
1038392,The Conjuring: Last Rites,en,36.3118,6.936,1880,136,55000000,499256445,Michael Chaves,2025-09-03,2025,9,High,Average,Released,The case that ended it all.,Paranormal investigators Ed and Lorraine Warren take on one last terrifying case involving mysterious entities they must confront.,2020s
680,Pulp Fiction,en,35.8981,8.483,30275,154,8000000,213928762,Quentin Tarantino,1994-09-10,1994,9,Low,Excellent,Released,You won’t know the facts until you’ve seen the fiction.,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",1990s
1330021,Remarkably Bright Creatures,en,35.3846,8.568,613,114,0,0,Olivia Newman,2026-05-07,2026,5,Unknown,Excellent,Released,Brighter together.,"Through unlikely bonds formed during night shifts at a local aquarium, Tova, an elderly widow, learns of a life-changing discovery that may bring her joy and wonder once again.",2020s
1658216,Stepdaddy,tl,35.3402,5.3,3,70,0,0,Christopher Novabos,2026-04-04,2026,4,Unknown,Average,Released,,Emotions and intrigue run high in this titillating taboo family affair. Chloe and Nica are sisters who both find themselves in their own passionate love affairs with their stepdad Carl.,2020s
1295400,The Last Viking,da,35.1101,7.257,136,116,0,0,Anders Thomas Jensen,2025-10-09,2025,10,Unknown,Good,Released,,"After serving fourteen years for robbery, Anker is released from prison and reunites with his mentally ill brother Manfred, who alone knows where the stolen money is hidden but has forgotten its location, sending them on a journey to recover the loot and confront who they are.",2020s
911430,F1,en,34.9717,7.799,4066,156,300000000,634142436,Joseph Kosinski,2025-06-25,2025,6,Blockbuster,Good,Released,Let's ride.,Racing legend Sonny Hayes is coaxed out of retirement to lead a struggling Formula 1 team—and mentor a young hotshot driver—while chasing one more chance at glory.,2020s
1320660,Pati Patni Aur Woh Do,hi,34.2068,7.5,4,117,0,0,Mudassar Aziz,2026-05-15,2026,5,Unknown,Good,Released,,"A seemingly perfect marriage in Prayagraj takes an unexpected turn when one decision leads to a chain of misunderstandings, suspicion, and comedic chaos.",2020s
37169,The Human Centipede (First Sequence),en,34.1853,5.187,2393,92,2000000,252207,Tom Six,2009-10-31,2009,10,Low,Average,Released,Their flesh is his fantasy.,"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon, who has a very disturbed vision.",2000s
299534,Avengers: Endgame,en,34.1422,8.237,27847,181,356000000,2799439100,Joe Russo,2019-04-24,2019,4,Blockbuster,Excellent,Released,Avenge the fallen.,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",2010s
27,9 Songs,en,34.116,5.552,581,70,1000000,1574623,Michael Winterbottom,2004-07-16,2004,7,Low,Average,Released,"2 lovers, one summer, and the 9 songs that defined them.","Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.",2000s
14836,Coraline,en,33.9928,7.913,9021,100,60000000,185860104,Henry Selick,2009-02-05,2009,2,High,Good,Released,Be careful what you wish for.,"Wandering her rambling old house in her boring new town, 11-year-old Coraline discovers a hidden door to a strangely idealized version of her life. In order to stay in the fantasy, she must make a frighteningly real sacrifice.",2000s
1083884,Signal One,en,33.9751,6.5,17,112,0,0,Jonathan Sobol,2026-06-05,2026,6,Unknown,Average,Released,First contact has been made.,"A computer scientist is invited by a tech billionaire to join his private facility on a Caribbean island to investigate extraterrestrial matter on Earth. When they make contact beyond our world, chaos erupts as we’re left to wonder: do they come in peace?",2020s
1233413,Sinners,en,33.9131,7.5,4632,138,100000000,370000000,Ryan Coogler,2025-04-16,2025,4,High,Good,Released,Dance with the devil.,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",2020s
1669050,Tayuan 2,tl,33.7398,4.9,8,71,0,0,Topel Lee,2026-04-17,2026,4,Unknown,Poor,Released,,"A charming bus conductor drawn to both men and women who feels an unexpected spark with a shy commuter. On crowded bus rides where bodies brush, desire grows and love becomes messy.",2020s
1156594,Our Fault,es,33.3578,7.364,681,110,0,0,Domingo González,2025-10-15,2025,10,Unknown,Good,Released,,"Jenna and Lion's wedding brings about the long-awaited reunion between Noah and Nick after their breakup. Nick's inability to forgive Noah stands as an insurmountable barrier. He, heir to his grandfather's businesses, and she, starting her professional life, resist fueling a flame that's still alive. But now that their paths have crossed again, will love be stronger than resentment?",2020s
920728,We Want Now,ko,33.3407,0.0,0,58,0,0,Park Bum-soo,2016-04-20,2016,4,Unknown,Poor,Released,,"A man who protects the island and his woman, Soo-hee, live on a remote island that is nothing more than an uninhabited island. And Bok-soon, who lost her mind after being abandoned by the man she loved. This is an island where only three people live, even if they die. Then one day, a photographer who seems to be holding something secret comes to the island. However, the man who guards the island misunderstands the visitor and kills him because of it. Bok-soon, who loved the dead photographer, commits suicide upon seeing the photographer's death. A man who has gone mad after killing someone hears a story from Soo-hee, who lives with him, and only later finds out all the secrets...",2010s
129,Spirited Away,ja,32.9887,8.535,18402,125,19000000,274925095,Hayao Miyazaki,2001-07-20,2001,7,Medium,Excellent,Released,Beyond the tunnel was a mysterious town.,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",2000s
13078,The Babysitters,en,32.8524,5.994,544,88,0,44852,David Ross,2008-05-09,2008,5,Unknown,Average,Released,These girls mean business.,"Seventeen-year-old Shirley is a good student who works as a babysitter in order to make money for college. One night Michael, a father Shirley works for, confesses he's unhappy with married life. Shirley has a crush on Michael, and seizes this moment to kiss him. Michael is so happy he presents Shirley with a big tip, which gives her an idea. Shirley plans to make extra money by setting up her teenage friends with other unhappy fathers.",2000s
1598785,Milky☆Subway: The Galactic Limited Express - the Movie,ja,32.8509,9.333,24,46,0,0,Yohei Kameyama,2026-02-06,2026,2,Unknown,Excellent,Released,,"Six delinquents are tasked with cleaning a train as part of a community service program. But when the train suddenly takes off, chaos ensues.",2020s
1663082,The Last Supper,en,32.7107,7.5,4,87,0,0,Aleksandr Boikov,2025-10-23,2025,10,Unknown,Good,Released,Some Debts Can Only Be Eaten Away,"In a deserted house, a mysterious man savors an exquisite menu in the company of an unseen guest. From this eerie dinner table, a succession of terrifying stories is revealed-each probing primal fears of hunger, flesh, and survival.",2020s
4257,Scary Movie 4,en,32.634,5.493,3609,83,40000000,178710620,David Zucker,2006-04-12,2006,4,Medium,Average,Released,Bury the grudge. Burn the village. See the saw.,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",2000s
425274,Now You See Me: Now You Don't,en,32.6146,6.502,1562,112,90000000,243700000,Ruben Fleischer,2025-11-12,2025,11,High,Average,Released,Unlock the illusion.,"The original Four Horsemen reunite with a new generation of illusionists to take on powerful diamond heiress Veronika Vanderberg, who leads a criminal empire built on money laundering and trafficking. The new and old magicians must overcome their differences to work together on their most ambitious heist yet.",2020s
597,Titanic,en,32.191,7.903,27216,194,200000000,2264162353,James Cameron,1997-12-18,1997,12,Blockbuster,Good,Released,Nothing on earth could come between them.,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",1990s
14035,Meatballs,en,32.1798,5.8,356,92,1207520,0,Ivan Reitman,1979-06-28,1979,6,Low,Average,Released,Are you ready for a good time?,"Tripper is the head counselor at a budget summer camp called Camp Northstar. In truth, he's young at heart and only marginally more mature than the campers themselves. Tripper befriends Rudy, a loner camper who has trouble fitting in. As Tripper inspires his young charges to defeat rival Camp Mohawk in the annual Olympiad competition, Rudy plays matchmaker between Tripper and Roxanne, a female counselor at Northstar.",1970s
301528,Toy Story 4,en,32.0539,7.462,10561,100,175000000,1073841394,Josh Cooley,2019-06-19,2019,6,Blockbuster,Good,Released,The adventure of a lifetime.,"Woody has always been confident about his place in the world, devoted to taking care of his kid—whether that's Andy or Bonnie. But after Bonnie creates a reluctant new toy called ""Forky"", a road trip adventure alongside old and new friends challenges everything Woody believes about loyalty, purpose, and what it truly means to be a toy.",2010s
